job_id,specialty,state,contract_length,pay_rate,weekly_stipend,shift_type,hospital_type,bed_count,experience_years,certification,agency_rating,travel_experience,certification_rarity,filled
1873,Med-Surg,Ohio,4,50,1910,Night,Government,874,14,ACLS,4.047571350038902,1,0.1645,0
1874,ER,Ohio,8,66,1445,Rotating,Teaching,313,0,CCRN,4.148655750074754,1,0.176,0
1875,Pediatrics,California,4,42,1585,Rotating,Teaching,256,4,CEN,4.434758636798281,1,0.167,0
1876,Med-Surg,Georgia,4,56,1000,Night,Teaching,656,1,CCRN,3.6116426276577736,1,0.176,0
1877,ER,New York,26,83,1168,Rotating,Private,934,19,CEN,4.255537641856167,1,0.167,1
1878,Med-Surg,Ohio,26,67,1596,Night,Community,783,2,CCRN,3.7739376953796517,1,0.176,0
1879,ICU,Ohio,26,68,876,Rotating,Teaching,415,18,BLS,4.360962762547613,1,0.16,0
1880,Med-Surg,New York,4,60,858,Night,Teaching,325,17,CEN,4.456106918391775,1,0.167,0
1881,Med-Surg,Illinois,8,86,1230,Rotating,Government,429,17,BLS,4.335063884829281,1,0.16,0
1882,ICU,Florida,13,55,1437,Rotating,Teaching,792,13,CEN,4.607443265717461,0,0.167,0
1883,ER,New York,26,76,2323,Day,Government,358,7,CEN,4.003413866361352,1,0.167,1
1884,Med-Surg,Florida,26,59,908,Night,Teaching,680,11,CCRN,4.647659887449697,1,0.176,0
1885,Labor & Delivery,Illinois,26,45,1807,Day,Private,317,9,CEN,4.14915062256229,1,0.167,1
1886,Med-Surg,Illinois,8,58,2101,Rotating,Community,994,19,BLS,4.226276747483896,1,0.16,0
1887,ER,North Carolina,13,44,867,Night,Community,834,16,CCRN,4.472153190891607,1,0.176,0
1888,ICU,Texas,13,42,1892,Night,Community,113,10,PALS,3.527537575998836,0,0.1605,0
1889,ER,California,26,40,1988,Rotating,Private,859,1,BLS,4.4809913321303725,1,0.16,0
1890,Pediatrics,Illinois,4,77,2312,Rotating,Government,399,3,PALS,4.427877723608173,1,0.1605,1
1891,Med-Surg,North Carolina,26,54,1104,Rotating,Community,974,0,ACLS,3.9647706751299197,0,0.1645,0
1892,Med-Surg,North Carolina,26,73,1473,Rotating,Private,964,14,CCRN,3.628691427349234,1,0.176,0
1893,ICU,North Carolina,4,74,1164,Night,Private,543,12,ACLS,3.6364031748695615,1,0.1645,0
1894,Med-Surg,Illinois,4,88,1620,Day,Teaching,572,7,CCRN,4.884835620477843,0,0.176,1
1895,Labor & Delivery,Florida,26,64,2202,Night,Government,147,3,CCRN,4.533918981838756,1,0.176,1
1896,Labor & Delivery,Illinois,8,63,1142,Night,Private,995,9,BLS,3.6906539206561106,1,0.16,0
1897,ER,New York,8,51,1746,Night,Government,120,18,PALS,4.03508475396336,1,0.1605,0
1898,ICU,Texas,4,57,1698,Night,Community,413,17,CCRN,4.388724490852395,1,0.176,1
1899,Pediatrics,Texas,26,54,2377,Rotating,Community,619,4,PALS,4.753357557635973,0,0.1605,1
1900,ER,New York,8,83,2177,Day,Community,851,18,CCRN,3.5654913930695127,0,0.176,1
1901,ICU,Ohio,26,55,2239,Night,Teaching,812,15,PALS,3.8549496972050132,1,0.1605,0
1902,ICU,Illinois,26,66,1932,Night,Teaching,325,0,ACLS,4.83462348544307,1,0.1645,1
1903,ER,Georgia,26,47,2386,Day,Government,99,11,BLS,3.5137483252757247,1,0.16,0
1904,ER,California,8,85,1561,Rotating,Government,407,1,CCRN,3.8020986541908313,1,0.176,0
1905,Med-Surg,North Carolina,13,64,2320,Night,Teaching,777,7,TNCC,4.938536263959449,1,0.172,1
1906,Pediatrics,Illinois,26,56,1140,Rotating,Private,955,17,PALS,4.420102769783257,1,0.1605,0
1907,Labor & Delivery,Texas,8,68,1741,Night,Government,977,15,PALS,3.8925070499562597,0,0.1605,0
1908,Med-Surg,California,13,47,1182,Night,Government,613,4,TNCC,3.6004866415937715,0,0.172,0
1909,ICU,Georgia,4,54,1803,Day,Community,832,12,BLS,3.542287010670833,0,0.16,0
1910,Pediatrics,Ohio,8,66,2356,Day,Government,534,18,PALS,3.867117619455391,1,0.1605,1
1911,Pediatrics,Florida,13,85,1099,Rotating,Government,133,2,BLS,4.822228729383365,0,0.16,1
1912,ER,Florida,8,89,938,Night,Private,948,7,PALS,4.123870481446264,1,0.1605,0
1913,Pediatrics,Georgia,13,46,1158,Rotating,Government,854,11,CEN,4.58050005374899,1,0.167,0
1914,Pediatrics,Illinois,13,42,1635,Day,Private,687,1,PALS,4.8774275530699365,1,0.1605,1
1915,ICU,Illinois,8,68,2322,Day,Community,857,10,CEN,4.112060692404225,1,0.167,1
1916,Med-Surg,California,4,83,2208,Day,Teaching,633,11,CCRN,3.7869160565560955,1,0.176,1
1917,Pediatrics,California,26,63,2427,Day,Community,345,17,BLS,4.275676896285379,1,0.16,0
1918,ER,Ohio,13,42,2103,Day,Private,285,12,PALS,4.862125530589782,1,0.1605,1
1919,Med-Surg,Illinois,26,59,2460,Rotating,Private,105,4,ACLS,4.706561621206551,1,0.1645,1
1920,ER,Texas,4,85,1282,Rotating,Government,968,11,ACLS,3.5987447650447306,1,0.1645,0
1921,Pediatrics,Florida,26,54,1708,Day,Government,409,1,TNCC,4.538859200116373,1,0.172,1
1922,Med-Surg,Ohio,26,64,1934,Night,Teaching,956,4,ACLS,4.35784628368843,1,0.1645,1
1923,Pediatrics,North Carolina,8,69,1665,Night,Private,159,6,CEN,4.861194764519638,1,0.167,1
1924,ICU,California,8,53,938,Night,Private,241,11,ACLS,3.683722125275446,1,0.1645,0
1925,Med-Surg,North Carolina,4,46,1795,Night,Community,953,15,ACLS,4.301054169806985,1,0.1645,0
1926,ER,Texas,8,56,1234,Night,Teaching,142,7,ACLS,4.819194040267838,1,0.1645,0
1927,ICU,Illinois,13,83,1308,Day,Community,911,8,PALS,4.115035680112614,1,0.1605,0
1928,Labor & Delivery,New York,4,59,1072,Rotating,Government,617,14,TNCC,4.222992376599301,1,0.172,0
1929,ER,California,8,75,1922,Day,Government,109,4,BLS,3.6056910165004377,1,0.16,1
1930,Pediatrics,Ohio,8,48,903,Night,Community,699,12,TNCC,3.9172154606733662,1,0.172,0
1931,ER,New York,4,77,2037,Night,Government,88,4,CEN,3.986759973753421,1,0.167,1
1932,Labor & Delivery,Texas,13,87,2487,Rotating,Community,589,10,PALS,4.91768367311733,1,0.1605,1
1933,ER,North Carolina,4,61,1561,Day,Private,98,9,CCRN,3.9240010408117385,0,0.176,0
1934,ICU,Georgia,8,41,1586,Rotating,Private,469,19,PALS,4.191303102904478,1,0.1605,1
1935,ER,Florida,8,63,964,Night,Government,686,12,ACLS,4.50695663534642,1,0.1645,1
1936,Med-Surg,Georgia,4,47,1798,Night,Teaching,62,8,ACLS,3.743275058611816,0,0.1645,0
1937,Labor & Delivery,Georgia,13,50,1319,Rotating,Private,85,13,CEN,4.229663580712812,1,0.167,0
1938,ER,Georgia,13,52,2107,Night,Government,150,17,CCRN,4.607808559213861,1,0.176,1
1939,Labor & Delivery,Texas,26,56,1316,Day,Teaching,843,14,PALS,4.800282819540599,1,0.1605,0
1940,ICU,Florida,13,47,1456,Night,Government,135,9,CCRN,4.43938891199364,1,0.176,0
1941,Med-Surg,Texas,4,60,1412,Night,Community,565,6,BLS,4.503580272975421,1,0.16,0
1942,Pediatrics,Georgia,13,57,963,Day,Government,272,7,TNCC,3.6894252088768535,1,0.172,0
1943,ER,California,13,69,2482,Night,Community,387,2,PALS,4.9186647458695205,1,0.1605,1
1944,ICU,Georgia,26,57,863,Rotating,Private,215,14,CCRN,3.6988611162267233,0,0.176,0
1945,Labor & Delivery,California,13,85,1914,Rotating,Private,432,15,BLS,4.6620094057726975,1,0.16,1
1946,Labor & Delivery,Ohio,26,86,1940,Night,Government,905,3,BLS,3.897224482667478,1,0.16,1
1947,ICU,Georgia,26,70,1066,Day,Teaching,944,5,TNCC,4.900389715551878,1,0.172,1
1948,ER,New York,13,77,2382,Day,Government,425,0,BLS,4.579939309054219,1,0.16,1
1949,Pediatrics,Texas,8,71,1963,Rotating,Government,520,3,CEN,4.630720569467553,1,0.167,1
1950,ER,Georgia,4,50,1045,Night,Private,839,10,BLS,3.828588759589825,1,0.16,0
1951,Med-Surg,Texas,4,84,2484,Day,Private,691,11,CCRN,4.164559964952741,1,0.176,1
1952,ER,North Carolina,13,64,1194,Day,Government,80,4,CEN,4.426719791883929,1,0.167,0
1953,Med-Surg,Georgia,4,72,2310,Rotating,Private,424,15,BLS,4.654960427309901,1,0.16,1
1954,Labor & Delivery,New York,4,77,1275,Rotating,Community,60,12,ACLS,3.6559390638685842,1,0.1645,0
1955,Med-Surg,Georgia,26,80,2340,Day,Government,351,12,BLS,4.943547974681793,0,0.16,1
1956,Pediatrics,Illinois,8,47,1776,Rotating,Private,145,16,CEN,4.835331005831834,1,0.167,1
1957,ICU,Ohio,4,50,2007,Day,Government,239,6,BLS,3.9055228857433764,0,0.16,0
1958,Med-Surg,North Carolina,8,61,1843,Night,Private,502,7,BLS,4.734140364548498,0,0.16,1
1959,ER,Texas,4,63,1357,Rotating,Community,241,12,BLS,4.277485884559735,1,0.16,1
1960,Med-Surg,North Carolina,8,80,1817,Rotating,Community,535,15,CEN,4.192709722343028,1,0.167,1
1961,Labor & Delivery,Ohio,8,56,2347,Night,Government,315,3,BLS,3.971651158717108,1,0.16,0
1962,Med-Surg,Texas,4,51,2405,Day,Community,473,7,TNCC,4.371452879947388,1,0.172,1
1963,Pediatrics,Texas,26,85,2352,Day,Community,177,15,CCRN,4.594833676555396,1,0.176,1
1964,Med-Surg,Illinois,8,71,1682,Rotating,Private,287,9,TNCC,4.116399357444138,1,0.172,0
1965,Pediatrics,Georgia,8,54,946,Day,Government,969,11,CEN,4.443828789512438,1,0.167,0
1966,ER,California,4,55,1465,Day,Private,404,11,ACLS,4.548969381732956,1,0.1645,0
1967,Labor & Delivery,Ohio,8,61,2127,Night,Private,989,4,TNCC,4.566682725522929,1,0.172,1
1968,ICU,New York,8,67,1419,Night,Teaching,161,15,CCRN,3.5779491471967706,1,0.176,0
1969,ER,Ohio,26,59,1619,Night,Community,877,0,PALS,4.7896217085276005,1,0.1605,0
1970,ER,Georgia,8,72,1663,Rotating,Private,495,8,CCRN,4.187379972147572,0,0.176,1
1971,ICU,Illinois,26,49,1381,Night,Private,392,11,TNCC,3.8936241225443218,0,0.172,0
1972,Med-Surg,Florida,8,79,1822,Night,Private,194,4,PALS,3.8626467612195223,0,0.1605,1
1973,Med-Surg,North Carolina,8,71,1494,Day,Community,114,19,CEN,4.224521169265926,0,0.167,1
1974,Med-Surg,Florida,26,89,2051,Night,Community,296,2,CCRN,4.830247309203439,1,0.176,1
1975,Labor & Delivery,Illinois,26,72,1925,Rotating,Community,784,4,ACLS,4.06752137252397,0,0.1645,1
1976,ER,North Carolina,13,41,2410,Night,Government,539,1,PALS,4.624588620175315,0,0.1605,0
1977,Pediatrics,Georgia,8,72,2240,Rotating,Private,874,13,PALS,3.645228096480828,0,0.1605,1
1978,ICU,Illinois,26,72,2039,Day,Community,488,1,CCRN,4.214085053226593,0,0.176,1
1979,ER,California,8,80,1206,Day,Private,155,12,TNCC,4.987529210589104,0,0.172,1
1980,Med-Surg,Ohio,8,52,1198,Night,Government,230,6,PALS,4.655656704188505,1,0.1605,0
1981,ICU,Georgia,8,69,1514,Day,Teaching,233,9,CEN,3.8157927326609196,1,0.167,0
1982,Pediatrics,North Carolina,4,72,1503,Night,Government,275,12,CCRN,4.252162210546866,0,0.176,1
1983,ER,Ohio,13,52,1560,Day,Community,826,15,CEN,3.8504371454728497,1,0.167,0
1984,ER,Florida,4,65,1298,Rotating,Community,839,13,CCRN,4.114341390893764,1,0.176,1
1985,Labor & Delivery,Georgia,13,61,2288,Day,Government,958,10,CEN,4.670126035602447,0,0.167,1
1986,ER,New York,8,78,1773,Night,Private,138,9,TNCC,4.656837222935605,1,0.172,1
1987,ER,Ohio,8,41,881,Night,Community,737,5,CCRN,3.8421505668535776,1,0.176,0
1988,Pediatrics,Texas,26,77,1403,Night,Community,579,3,ACLS,4.88333497723229,1,0.1645,1
1989,Pediatrics,North Carolina,13,78,1571,Rotating,Government,420,0,TNCC,4.38885227414724,1,0.172,0
1990,ICU,Texas,13,65,1702,Day,Private,985,6,CEN,4.069886436443022,0,0.167,1
1991,Med-Surg,California,4,85,1164,Night,Government,962,8,CCRN,4.252903371171291,1,0.176,1
1992,Pediatrics,North Carolina,13,89,962,Rotating,Government,448,7,TNCC,4.4076068801566155,1,0.172,1
1993,ICU,Georgia,8,54,1871,Rotating,Private,155,4,CEN,4.339835797768679,1,0.167,1
1994,ER,North Carolina,26,73,1310,Rotating,Private,320,18,BLS,4.229607553304267,0,0.16,1
1995,ICU,California,4,81,2152,Day,Teaching,880,9,BLS,4.2573992061341,1,0.16,1
1996,ICU,North Carolina,26,83,915,Day,Government,552,10,PALS,3.764617865641829,1,0.1605,0
1997,ICU,Georgia,13,88,1740,Day,Private,728,14,ACLS,4.7190993564570185,1,0.1645,1
1998,ICU,Florida,13,79,1136,Rotating,Community,574,5,BLS,4.312640479911523,0,0.16,1
1999,Pediatrics,New York,4,50,1680,Day,Teaching,898,14,CEN,3.6966197925570548,1,0.167,0
